Destination,DestinationCode,Age,Departure,Duration,Run_Date,Start,End,Adults,Children,Essentials250,Essentials250_Note,Essentials100,Essentials100_Note,Premier250,Premier250_Note,Premier100,Premier100_Note,Premier0,Premier0_Note,Frequent250,Frequent250_Note,Frequent100,Frequent100_Note,Frequent0,Frequent0_Note
South Africa,100019,65,1,35,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,1,45,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,1,60,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,1,75,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,1,90,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,1,105,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,1,120,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,1,150,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,1,180,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,1,210,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,1,240,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,1,300,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,1,365,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,3,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,4,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,5,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,6,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,7,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,8,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,9,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,10,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,11,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,12,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,13,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,14,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,15,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,16,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,17,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,18,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,19,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,20,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,21,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,22,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,23,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,24,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,25,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,26,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,27,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,28,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,29,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,30,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,35,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,45,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,60,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,75,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,90,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,105,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,120,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,150,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,180,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,210,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,240,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,300,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,30,365,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,3,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,4,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,5,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,6,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,7,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,8,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,9,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,10,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,11,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,12,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,13,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,14,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,15,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,16,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,17,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,18,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,19,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,20,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,21,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,22,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,23,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,24,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,25,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,26,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,27,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,28,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,29,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,30,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,35,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,45,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,60,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,75,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,90,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,105,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,120,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,150,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,180,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,210,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,240,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,300,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,60,365,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,3,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,4,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,5,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,6,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,7,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,8,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,9,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,10,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,11,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,12,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,13,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,14,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,15,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,16,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,17,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,18,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,19,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,20,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,21,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,22,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,23,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,24,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,25,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,26,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,27,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,28,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,29,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,30,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,35,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,45,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,60,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,75,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,90,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,105,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,120,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,150,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,180,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,210,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,240,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,300,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,180,365,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,3,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,4,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,5,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,6,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,7,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,8,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,9,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,10,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,11,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,12,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,13,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,14,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,15,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,16,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,17,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,18,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,19,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,20,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,21,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,22,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,23,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,24,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,25,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,26,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,27,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,28,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,29,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,30,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,35,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,45,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,60,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,75,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,90,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,105,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,120,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,150,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,180,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,210,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,240,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,300,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,65,365,365,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,3,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,4,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,5,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,6,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,7,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,8,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,9,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,10,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,11,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,12,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,13,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,14,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,15,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,16,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,17,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,18,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,19,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,20,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,21,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,22,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,23,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,24,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,25,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,26,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,27,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,28,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,29,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,30,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,35,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,45,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,60,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,75,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,90,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,105,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,120,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,150,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,180,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,210,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,240,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,300,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,1,365,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,3,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,4,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,5,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,6,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,7,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,8,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,9,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,10,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,11,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,12,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,13,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,14,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,15,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,16,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,17,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,18,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,19,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,20,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,21,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,22,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,23,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,24,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,25,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,26,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,27,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,28,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,29,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,30,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,35,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,45,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,60,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,75,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,90,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,105,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,120,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,150,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,180,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,210,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,240,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,300,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,30,365,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,3,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,4,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,5,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,6,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,7,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,8,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,9,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,10,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,11,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,12,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,13,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,14,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,15,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,16,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,17,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,18,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,19,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,20,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,21,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,22,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,23,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,24,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,25,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,26,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,27,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,28,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,29,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,30,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,35,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,45,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,60,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,75,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,90,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,105,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,120,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,150,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,180,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,210,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,240,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,300,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,60,365,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,3,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,4,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,5,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,6,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,7,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,8,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,9,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,10,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,11,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,12,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,13,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,14,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,15,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,16,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,17,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,18,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,19,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,20,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,21,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,22,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,23,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,24,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,25,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,26,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,27,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,28,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,29,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,30,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,35,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,45,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,60,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,75,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,90,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,105,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,120,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,150,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,180,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,210,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,240,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,300,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,180,365,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,3,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,4,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,5,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,6,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,7,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,8,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,9,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,10,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,11,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,12,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,13,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,14,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,15,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,16,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,17,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,18,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,19,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,20,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,21,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,22,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,23,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,24,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,25,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,26,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,27,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,28,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,29,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,30,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,35,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,45,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,60,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,75,,,,1,0,,,,,,,,,,,,,,,,
South Africa,100019,70,365,90,,,,1,0,,,,,,,,,,,,,,,,
